client_id,client_nom,type_client,ville,ca_total_usd,nb_transactions,date_premiere_visite,date_derniere_visite,fidele
C01516,Client_PC_01516,Personne courante,Lubumbashi,1154.175,14,2022-10-27,2025-06-22,1
C01517,Anonyme,Personne courante,Lubumbashi,21.0,1,2022-09-15,2022-09-15,0
C01517,Client_PC_01517,Personne courante,Lubumbashi,1233.78,20,2022-10-05,2025-05-12,1
C01518,Anonyme,Personne courante,Lubumbashi,519.5,2,2023-03-24,2023-10-30,0
C01518,Client_PC_01518,Personne courante,Lubumbashi,1884.0,14,2022-08-21,2025-07-01,1
C01519,Anonyme,Personne courante,Kolwezi,416.0,1,2025-07-26,2025-07-26,0
C01519,Client_PC_01519,Personne courante,Lubumbashi,438.52,15,2022-08-18,2025-07-02,1
C01520,Client_PC_01520,Personne courante,Lubumbashi,756.85,16,2022-08-17,2025-06-25,1
C01521,Client_PC_01521,Personne courante,Lubumbashi,262.05,10,2022-08-08,2025-06-19,1
C01522,Client_PC_01522,Personne courante,Lubumbashi,727.6800000000001,18,2022-08-03,2025-07-26,1
C01523,Client_PC_01523,Personne courante,Lubumbashi,923.29,13,2023-03-18,2025-07-18,1
C01524,Client_PC_01524,Personne courante,Lubumbashi,870.4,17,2022-08-06,2025-07-10,1
C01525,Client_PC_01525,Personne courante,Lubumbashi,903.93,11,2022-11-09,2024-08-20,1
C01526,Client_PC_01526,Personne courante,Lubumbashi,788.26,18,2022-08-22,2025-01-20,1
C01527,Anonyme,Personne courante,Lubumbashi,636.0,2,2022-08-12,2024-11-30,0
C01527,Client_PC_01527,Personne courante,Lubumbashi,1733.77,16,2022-08-03,2025-07-21,1
C01528,Client_PC_01528,Personne courante,Lubumbashi,2647.19,23,2022-08-17,2025-07-16,1
C01529,Anonyme,Personne courante,Lubumbashi,5.88,1,2022-08-25,2022-08-25,0
C01529,Client_PC_01529,Personne courante,Lubumbashi,1541.22,11,2022-10-02,2025-06-25,1
C01530,Client_PC_01530,Personne courante,Lubumbashi,720.05,9,2022-08-04,2025-07-21,1
C01531,Client_PC_01531,Personne courante,Lubumbashi,466.67,12,2022-08-22,2025-07-23,1
C01532,Client_PC_01532,Personne courante,Lubumbashi,1613.6499999999999,22,2022-09-08,2025-06-06,1
C01533,Anonyme,Personne courante,Kolwezi,42.0,1,2023-11-25,2023-11-25,0
C01533,Client_PC_01533,Personne courante,Lubumbashi,483.9,12,2022-08-30,2025-02-28,1
C01534,Anonyme,Personne courante,Lubumbashi,336.0,1,2023-06-05,2023-06-05,0
C01534,Client_PC_01534,Personne courante,Lubumbashi,455.5,12,2022-12-08,2024-07-04,1
C01535,Anonyme,Personne courante,Lubumbashi,2.1,1,2024-03-15,2024-03-15,0
C01535,Client_PC_01535,Personne courante,Lubumbashi,1914.25,16,2022-10-22,2025-07-17,1
C01536,Anonyme,Personne courante,Lubumbashi,189.75,1,2025-03-24,2025-03-24,0
C01536,Client_PC_01536,Personne courante,Lubumbashi,244.18,10,2022-08-09,2025-05-14,1
C01537,Anonyme,Personne courante,Lubumbashi,21.0,1,2022-09-15,2022-09-15,0
C01537,Client_PC_01537,Personne courante,Lubumbashi,2020.29,15,2022-09-13,2025-01-16,1
C01538,Anonyme,Personne courante,Likasi,9.8,1,2023-05-06,2023-05-06,0
C01538,Client_PC_01538,Personne courante,Lubumbashi,1843.66,17,2022-10-30,2025-07-22,1
C01539,Anonyme,Personne courante,Kolwezi,99.0,1,2025-07-10,2025-07-10,0
C01539,Client_PC_01539,Personne courante,Lubumbashi,698.0999999999999,9,2022-08-17,2025-03-11,1
C01540,Anonyme,Personne courante,Kolwezi,123.5,2,2023-08-26,2025-01-06,0
C01540,Client_PC_01540,Personne courante,Lubumbashi,1310.35,13,2022-09-03,2025-07-25,1
C01541,Anonyme,Personne courante,Kolwezi,63.0,1,2024-02-18,2024-02-18,0
C01541,Client_PC_01541,Personne courante,Lubumbashi,1711.55,9,2022-08-06,2025-07-13,1
C01542,Client_PC_01542,Personne courante,Lubumbashi,3016.85,16,2022-10-08,2025-04-23,1
C01543,Client_PC_01543,Personne courante,Lubumbashi,244.57,13,2022-08-27,2025-01-21,1
C01544,Client_PC_01544,Personne courante,Lubumbashi,1387.11,14,2022-08-02,2025-07-21,1
C01545,Client_PC_01545,Personne courante,Lubumbashi,824.66,17,2022-10-07,2025-03-20,1
C01546,Client_PC_01546,Personne courante,Lubumbashi,848.9,14,2022-09-01,2025-03-03,1
C01547,Anonyme,Personne courante,Kolwezi,93.0,2,2023-01-30,2024-04-24,0
C01547,Client_PC_01547,Personne courante,Lubumbashi,673.4,8,2022-11-08,2025-06-24,1
C01548,Anonyme,Personne courante,Lubumbashi,48.0,1,2024-08-22,2024-08-22,0
C01548,Client_PC_01548,Personne courante,Lubumbashi,1211.6,13,2023-03-01,2025-05-01,1
C01549,Client_PC_01549,Personne courante,Lubumbashi,1048.41,15,2022-10-04,2025-06-15,1
C01550,Anonyme,Personne courante,Likasi,124.65,2,2022-10-31,2025-05-26,0
C01550,Client_PC_01550,Personne courante,Lubumbashi,873.05,10,2022-12-07,2024-12-08,1
C01551,Client_PC_01551,Personne courante,Lubumbashi,2073.68,18,2022-08-01,2025-03-17,1
C01552,Anonyme,Personne courante,Kolwezi,250.0,1,2023-12-06,2023-12-06,0
C01552,Client_PC_01552,Personne courante,Lubumbashi,1740.76,18,2022-10-16,2025-06-06,1
C01553,Anonyme,Personne courante,Lubumbashi,36.0,1,2023-09-28,2023-09-28,0
C01553,Client_PC_01553,Personne courante,Lubumbashi,1648.03,13,2022-08-25,2025-05-13,1
C01554,Anonyme,Personne courante,Kolwezi,65.1,3,2022-11-14,2024-11-27,1
C01554,Client_PC_01554,Personne courante,Lubumbashi,771.98,12,2022-08-03,2025-03-13,1
C01555,Anonyme,Personne courante,Kolwezi,138.0,2,2023-11-15,2024-03-06,0
C01555,Client_PC_01555,Personne courante,Lubumbashi,1689.8,18,2022-08-29,2025-01-23,1
C01556,Client_PC_01556,Personne courante,Lubumbashi,2731.46,25,2022-08-01,2025-07-29,1
C01557,Anonyme,Personne courante,Lubumbashi,19.6,1,2024-04-25,2024-04-25,0
C01557,Client_PC_01557,Personne courante,Lubumbashi,1090.99,14,2022-12-03,2025-02-22,1
C01558,Anonyme,Personne courante,Lubumbashi,2.1,1,2024-01-23,2024-01-23,0
C01558,Client_PC_01558,Personne courante,Lubumbashi,1004.61,15,2022-08-15,2025-07-14,1
C01559,Anonyme,Personne courante,Lubumbashi,12.600000000000001,2,2023-08-08,2024-02-03,0
C01559,Client_PC_01559,Personne courante,Lubumbashi,811.05,9,2022-09-01,2025-07-27,1
C01560,Anonyme,Personne courante,Lubumbashi,108.64,2,2023-06-16,2024-11-13,0
C01560,Client_PC_01560,Personne courante,Lubumbashi,1283.6,17,2022-08-10,2025-05-17,1
C01561,Client_PC_01561,Personne courante,Lubumbashi,1130.65,21,2022-08-09,2025-05-05,1
C01562,Anonyme,Personne courante,Lubumbashi,33.0,1,2025-07-06,2025-07-06,0
C01562,Client_PC_01562,Personne courante,Lubumbashi,912.24,17,2022-08-16,2025-05-28,1
C01563,Anonyme,Personne courante,Lubumbashi,54.0,1,2025-03-03,2025-03-03,0
C01563,Client_PC_01563,Personne courante,Lubumbashi,1326.1,16,2022-09-13,2025-06-30,1
C01564,Anonyme,Personne courante,Lubumbashi,54.0,1,2024-02-06,2024-02-06,0
C01564,Client_PC_01564,Personne courante,Lubumbashi,265.46000000000004,12,2022-10-10,2025-03-16,1
C01565,Anonyme,Personne courante,Lubumbashi,288.0,1,2022-10-20,2022-10-20,0
C01565,Client_PC_01565,Personne courante,Lubumbashi,902.11,14,2022-08-22,2025-07-22,1
C01566,Anonyme,Personne courante,Lubumbashi,13.5,1,2023-10-11,2023-10-11,0
C01566,Client_PC_01566,Personne courante,Lubumbashi,583.38,15,2022-08-29,2025-04-18,1
C01567,Anonyme,Personne courante,Lubumbashi,348.6,2,2022-11-08,2024-09-29,0
C01567,Client_PC_01567,Personne courante,Lubumbashi,2693.45,18,2022-08-26,2025-05-28,1
C01568,Anonyme,Personne courante,Lubumbashi,35.7,1,2023-11-20,2023-11-20,0
C01568,Client_PC_01568,Personne courante,Lubumbashi,1799.18,11,2022-11-08,2024-12-05,1
C01569,Client_PC_01569,Personne courante,Lubumbashi,962.8299999999999,15,2022-08-02,2025-07-04,1
C01570,Anonyme,Personne courante,Lubumbashi,432.0,1,2022-09-29,2022-09-29,0
C01570,Client_PC_01570,Personne courante,Lubumbashi,1160.36,17,2022-09-08,2025-06-19,1
C01571,Anonyme,Personne courante,Lubumbashi,5.6,1,2022-08-06,2022-08-06,0
C01571,Client_PC_01571,Personne courante,Lubumbashi,494.9,12,2022-09-25,2025-05-16,1
C01572,Anonyme,Personne courante,Lubumbashi,454.9,3,2023-02-05,2025-06-11,1
C01572,Client_PC_01572,Personne courante,Lubumbashi,1091.1,14,2022-09-13,2025-03-08,1
C01573,Anonyme,Personne courante,Kolwezi,9.0,1,2022-08-01,2022-08-01,0
C01573,Client_PC_01573,Personne courante,Lubumbashi,405.16999999999996,7,2022-09-13,2025-02-08,1
C01574,Anonyme,Personne courante,Lubumbashi,116.1,2,2023-01-15,2024-01-22,0
C01574,Client_PC_01574,Personne courante,Lubumbashi,940.13,9,2022-12-05,2024-12-23,1
C01575,Client_PC_01575,Personne courante,Lubumbashi,1103.805,12,2022-08-16,2024-09-13,1
C01576,Client_PC_01576,Personne courante,Lubumbashi,1272.7,14,2022-09-14,2024-09-09,1
C01577,Client_PC_01577,Personne courante,Lubumbashi,1556.75,17,2022-08-06,2025-07-18,1
C01578,Client_PC_01578,Personne courante,Lubumbashi,2269.43,18,2022-09-20,2025-02-01,1
C01579,Client_PC_01579,Personne courante,Lubumbashi,2466.4,14,2022-09-16,2025-07-12,1
C01580,Anonyme,Personne courante,Lubumbashi,81.4,3,2024-01-17,2024-12-05,1
C01580,Client_PC_01580,Personne courante,Lubumbashi,1679.3,15,2022-08-18,2025-07-23,1
C01581,Anonyme,Personne courante,Lubumbashi,60.0,1,2023-08-15,2023-08-15,0
C01581,Client_PC_01581,Personne courante,Lubumbashi,864.73,12,2022-09-23,2025-06-22,1
C01582,Client_PC_01582,Personne courante,Lubumbashi,539.35,9,2022-11-11,2025-07-29,1
C01583,Anonyme,Personne courante,Lubumbashi,55.35,2,2024-07-04,2025-02-05,0
C01583,Client_PC_01583,Personne courante,Lubumbashi,1132.63,15,2022-08-13,2025-07-12,1
C01584,Anonyme,Personne courante,Kolwezi,24.5,2,2022-09-03,2024-11-14,0
C01584,Client_PC_01584,Personne courante,Lubumbashi,846.06,9,2022-09-06,2025-06-28,1
C01585,Anonyme,Personne courante,Likasi,78.3,1,2023-03-10,2023-03-10,0
C01585,Client_PC_01585,Personne courante,Lubumbashi,1049.0,17,2022-08-24,2025-07-14,1
C01586,Anonyme,Personne courante,Lubumbashi,2.1,1,2024-08-15,2024-08-15,0
C01586,Client_PC_01586,Personne courante,Lubumbashi,1464.85,14,2022-09-17,2025-07-25,1
C01587,Anonyme,Personne courante,Lubumbashi,84.0,1,2023-06-01,2023-06-01,0
C01587,Client_PC_01587,Personne courante,Lubumbashi,350.65999999999997,7,2022-09-04,2025-07-01,1
C01588,Client_PC_01588,Personne courante,Lubumbashi,1004.98,11,2022-08-22,2025-02-18,1
C01589,Anonyme,Personne courante,Lubumbashi,54.0,1,2023-01-27,2023-01-27,0
C01589,Client_PC_01589,Personne courante,Lubumbashi,1491.6,10,2022-08-29,2025-05-23,1
C01590,Anonyme,Personne courante,Lubumbashi,18.9,1,2023-11-02,2023-11-02,0
C01590,Client_PC_01590,Personne courante,Lubumbashi,2311.41,17,2022-08-10,2025-04-13,1
C01591,Anonyme,Personne courante,Lubumbashi,64.6,2,2022-09-10,2025-04-04,0
C01591,Client_PC_01591,Personne courante,Lubumbashi,1020.89,13,2023-01-08,2025-04-26,1
C01592,Client_PC_01592,Personne courante,Lubumbashi,5680.73,26,2022-08-10,2025-05-05,1
C01593,Anonyme,Personne courante,Lubumbashi,458.0,3,2022-12-17,2025-03-09,1
C01593,Client_PC_01593,Personne courante,Lubumbashi,662.5,10,2022-09-19,2025-03-17,1
C01594,Client_PC_01594,Personne courante,Lubumbashi,2073.32,11,2022-08-06,2025-07-25,1
C01595,Anonyme,Personne courante,Lubumbashi,3.0,1,2023-10-31,2023-10-31,0
C01595,Client_PC_01595,Personne courante,Lubumbashi,328.15,12,2023-01-16,2025-07-29,1
C01596,Anonyme,Personne courante,Lubumbashi,344.6,3,2024-08-26,2025-07-17,1
C01596,Client_PC_01596,Personne courante,Lubumbashi,2019.61,15,2022-08-02,2025-02-20,1
C01597,Client_PC_01597,Personne courante,Lubumbashi,1948.96,22,2022-08-12,2025-02-24,1
C01598,Anonyme,Personne courante,Lubumbashi,84.5,1,2025-03-31,2025-03-31,0
C01598,Client_PC_01598,Personne courante,Lubumbashi,1043.0,17,2022-09-07,2025-07-14,1
C01599,Client_PC_01599,Personne courante,Lubumbashi,517.26,9,2022-08-04,2025-07-26,1
C01600,Anonyme,Personne courante,Lubumbashi,350.0,1,2024-07-13,2024-07-13,0
C01600,Client_PC_01600,Personne courante,Lubumbashi,472.83,13,2022-08-20,2024-10-28,1
C01601,Anonyme,Personne courante,Lubumbashi,163.0,2,2023-11-09,2024-05-25,0
C01601,Client_PC_01601,Personne courante,Lubumbashi,2524.78,15,2022-10-22,2025-04-24,1
C01602,Client_PC_01602,Personne courante,Lubumbashi,1173.55,11,2022-08-10,2024-09-14,1
C01603,Client_PC_01603,Personne courante,Lubumbashi,361.02,11,2022-08-27,2025-06-09,1
C01604,Client_PC_01604,Personne courante,Lubumbashi,1453.69,18,2022-08-02,2025-01-17,1
C01605,Client_PC_01605,Personne courante,Lubumbashi,1517.59,14,2022-08-09,2025-07-24,1
C01606,Client_PC_01606,Personne courante,Lubumbashi,1328.8400000000001,15,2022-09-13,2025-06-01,1
C01607,Anonyme,Personne courante,Lubumbashi,2.7,1,2024-02-08,2024-02-08,0
C01607,Client_PC_01607,Personne courante,Likasi,509.0,8,2023-07-10,2025-03-31,1
C01608,Client_PC_01608,Personne courante,Lubumbashi,622.91,13,2022-11-07,2025-05-22,1
C01609,Client_PC_01609,Personne courante,Lubumbashi,913.5,18,2022-08-30,2025-07-19,1
C01610,Anonyme,Personne courante,Kolwezi,5.4,1,2024-05-03,2024-05-03,0
C01610,Client_PC_01610,Personne courante,Lubumbashi,640.66,12,2022-08-22,2025-06-05,1
C01611,Anonyme,Personne courante,Kolwezi,6.75,1,2023-12-29,2023-12-29,0
C01611,Client_PC_01611,Personne courante,Lubumbashi,1524.9,16,2022-08-18,2025-03-29,1
C01612,Client_PC_01612,Personne courante,Lubumbashi,314.91,12,2022-08-03,2025-07-09,1
C01613,Client_PC_01613,Personne courante,Lubumbashi,2622.3,18,2022-08-06,2025-07-19,1
C01614,Client_PC_01614,Personne courante,Lubumbashi,1033.265,10,2022-10-10,2024-10-30,1
C01615,Client_PC_01615,Personne courante,Lubumbashi,1007.78,13,2022-08-26,2025-07-19,1
C01616,Anonyme,Personne courante,Kolwezi,102.0,2,2023-11-14,2024-03-04,0
C01616,Client_PC_01616,Personne courante,Lubumbashi,1271.5,13,2022-09-04,2024-11-21,1
C01617,Client_PC_01617,Personne courante,Lubumbashi,708.58,14,2022-11-17,2025-07-18,1
C01618,Client_PC_01618,Personne courante,Lubumbashi,1725.05,18,2022-08-16,2025-06-19,1
C01619,Anonyme,Personne courante,Lubumbashi,78.3,1,2025-03-21,2025-03-21,0
C01619,Client_PC_01619,Personne courante,Lubumbashi,1277.15,15,2022-08-10,2025-01-15,1
C01620,Anonyme,Personne courante,Lubumbashi,42.75,2,2023-07-08,2024-09-23,0
C01620,Client_PC_01620,Personne courante,Lubumbashi,486.31,13,2022-09-04,2024-10-22,1
C01621,Client_PC_01621,Personne courante,Lubumbashi,1382.25,16,2022-08-04,2025-07-24,1
C01622,Client_PC_01622,Personne courante,Lubumbashi,1102.95,10,2023-01-30,2025-05-29,1
C01623,Anonyme,Personne courante,Lubumbashi,23.8,1,2025-02-12,2025-02-12,0
C01623,Client_PC_01623,Personne courante,Lubumbashi,2012.73,25,2022-08-05,2025-07-31,1
C01624,Anonyme,Personne courante,Lubumbashi,48.0,1,2022-10-27,2022-10-27,0
C01624,Client_PC_01624,Personne courante,Lubumbashi,1653.915,16,2022-10-22,2025-06-18,1
C01625,Anonyme,Personne courante,Kolwezi,21.48,2,2022-09-15,2024-01-17,0
C01625,Client_PC_01625,Personne courante,Lubumbashi,2322.93,15,2022-08-10,2025-05-27,1
C01626,Anonyme,Personne courante,Lubumbashi,493.05,3,2023-05-31,2025-01-25,1
C01626,Client_PC_01626,Personne courante,Lubumbashi,2032.8999999999999,13,2022-09-14,2025-05-21,1
C01627,Anonyme,Personne courante,Kolwezi,9.0,1,2023-08-27,2023-08-27,0
C01627,Client_PC_01627,Personne courante,Lubumbashi,546.31,13,2022-09-17,2025-07-17,1
C01628,Client_PC_01628,Personne courante,Lubumbashi,570.43,9,2022-10-05,2025-05-07,1
C01629,Client_PC_01629,Personne courante,Lubumbashi,896.64,15,2022-08-13,2025-04-08,1
C01630,Anonyme,Personne courante,Lubumbashi,50.4,1,2024-05-18,2024-05-18,0
C01630,Client_PC_01630,Personne courante,Lubumbashi,1053.8700000000001,11,2022-09-02,2025-06-30,1
C01631,Anonyme,Personne courante,Likasi,672.4,2,2022-08-24,2025-05-27,0
C01631,Client_PC_01631,Personne courante,Lubumbashi,617.34,9,2023-03-11,2025-01-03,1
C01632,Client_PC_01632,Personne courante,Lubumbashi,483.70000000000005,8,2022-08-12,2025-04-27,1
C01633,Client_PC_01633,Personne courante,Lubumbashi,1809.125,15,2022-10-02,2024-12-19,1
C01634,Client_PC_01634,Personne courante,Lubumbashi,904.55,10,2022-08-13,2025-07-07,1
C01635,Anonyme,Personne courante,Kolwezi,13.5,1,2025-01-08,2025-01-08,0
C01635,Client_PC_01635,Personne courante,Lubumbashi,1511.85,14,2023-04-01,2025-07-11,1
C01636,Anonyme,Personne courante,Kolwezi,11.9,1,2024-02-21,2024-02-21,0
C01636,Client_PC_01636,Personne courante,Lubumbashi,1089.97,10,2022-08-21,2024-11-21,1
C01637,Client_PC_01637,Personne courante,Lubumbashi,1344.41,13,2022-08-04,2025-07-26,1
C01638,Anonyme,Personne courante,Lubumbashi,42.0,1,2024-10-28,2024-10-28,0
C01638,Client_PC_01638,Personne courante,Lubumbashi,861.45,11,2022-09-05,2025-07-29,1
C01639,Anonyme,Personne courante,Lubumbashi,816.0,1,2022-08-24,2022-08-24,0
C01639,Client_PC_01639,Personne courante,Lubumbashi,862.5,13,2022-08-31,2025-06-26,1
C01640,Anonyme,Personne courante,Lubumbashi,33.0,1,2024-09-13,2024-09-13,0
C01640,Client_PC_01640,Personne courante,Lubumbashi,336.19,12,2022-08-24,2025-06-04,1
C01641,Client_PC_01641,Personne courante,Lubumbashi,2513.03,11,2022-08-09,2025-07-28,1
C01642,Client_PC_01642,Personne courante,Lubumbashi,1013.28,15,2022-08-03,2025-06-14,1
C01643,Client_PC_01643,Personne courante,Lubumbashi,1627.525,13,2022-12-07,2025-06-08,1
C01644,Anonyme,Personne courante,Lubumbashi,14.85,1,2023-10-20,2023-10-20,0
C01644,Client_PC_01644,Personne courante,Lubumbashi,1109.55,8,2022-09-23,2025-07-08,1
C01645,Client_PC_01645,Personne courante,Lubumbashi,434.0,11,2022-09-21,2025-07-06,1
C01646,Client_PC_01646,Personne courante,Lubumbashi,1185.1,13,2022-08-15,2025-06-12,1
C01647,Anonyme,Personne courante,Lubumbashi,48.0,1,2024-04-02,2024-04-02,0
C01647,Client_PC_01647,Personne courante,Lubumbashi,984.4,14,2022-08-23,2025-05-03,1
C01648,Client_PC_01648,Personne courante,Lubumbashi,1517.29,16,2022-09-03,2025-04-20,1
C01649,Client_PC_01649,Personne courante,Lubumbashi,1193.38,16,2022-08-29,2024-11-29,1
C01650,Client_PC_01650,Personne courante,Lubumbashi,1552.6200000000001,12,2022-08-13,2025-04-02,1
C01651,Anonyme,Personne courante,Likasi,111.35,2,2024-07-05,2024-07-11,0
C01651,Client_PC_01651,Personne courante,Lubumbashi,1055.03,16,2022-09-25,2025-04-19,1
C01652,Anonyme,Personne courante,Kolwezi,402.5,2,2023-08-04,2024-07-27,0
C01652,Client_PC_01652,Personne courante,Lubumbashi,483.54999999999995,10,2022-09-19,2025-04-22,1
C01653,Anonyme,Personne courante,Lubumbashi,721.83,2,2024-01-10,2025-02-22,0
C01653,Client_PC_01653,Personne courante,Lubumbashi,786.5799999999999,12,2022-10-22,2024-12-25,1
C01654,Anonyme,Personne courante,Lubumbashi,82.22,2,2023-03-12,2025-06-19,0
C01654,Client_PC_01654,Personne courante,Lubumbashi,810.5,14,2022-08-04,2025-01-23,1
C01655,Client_PC_01655,Personne courante,Lubumbashi,1207.1100000000001,14,2022-08-21,2025-03-10,1
C01656,Client_PC_01656,Personne courante,Lubumbashi,1239.0,16,2022-11-21,2025-04-04,1
C01657,Client_PC_01657,Personne courante,Lubumbashi,1813.4,15,2022-08-06,2025-02-28,1
C01658,Client_PC_01658,Personne courante,Lubumbashi,1825.9099999999999,14,2022-10-13,2025-07-09,1
C01659,Anonyme,Personne courante,Kolwezi,58.2,2,2024-06-09,2024-06-11,0
C01659,Client_PC_01659,Personne courante,Lubumbashi,2384.4,16,2022-10-16,2025-07-03,1
C01660,Anonyme,Personne courante,Lubumbashi,440.75,3,2022-10-26,2023-03-03,1
C01660,Client_PC_01660,Personne courante,Lubumbashi,1153.58,11,2022-10-05,2025-02-21,1
C01661,Client_PC_01661,Personne courante,Lubumbashi,671.28,8,2022-10-08,2025-06-16,1
C01662,Anonyme,Personne courante,Lubumbashi,39.0,1,2024-10-23,2024-10-23,0
C01662,Client_PC_01662,Personne courante,Lubumbashi,1214.15,7,2022-11-23,2024-12-23,1
C01663,Anonyme,Personne courante,Lubumbashi,268.8,1,2022-12-02,2022-12-02,0
C01663,Client_PC_01663,Personne courante,Lubumbashi,386.25,5,2023-11-01,2025-07-31,1
C01664,Client_PC_01664,Personne courante,Lubumbashi,1353.4,15,2022-08-03,2025-07-24,1
C01665,Anonyme,Personne courante,Likasi,14.85,1,2025-03-08,2025-03-08,0
C01665,Client_PC_01665,Personne courante,Lubumbashi,1668.15,16,2022-11-22,2025-07-19,1
C01666,Anonyme,Personne courante,Lubumbashi,31.5,1,2023-03-09,2023-03-09,0
C01666,Client_PC_01666,Personne courante,Lubumbashi,2294.5099999999998,18,2022-09-07,2025-02-06,1
C01667,Anonyme,Personne courante,Kolwezi,668.4,2,2022-08-18,2023-10-09,0
C01667,Client_PC_01667,Personne courante,Lubumbashi,1998.95,15,2022-09-11,2025-03-07,1
C01668,Client_PC_01668,Personne courante,Lubumbashi,989.2,13,2023-01-23,2025-07-18,1
C01669,Client_PC_01669,Personne courante,Lubumbashi,968.56,13,2022-11-13,2025-06-14,1
C01670,Client_PC_01670,Personne courante,Lubumbashi,602.22,10,2022-11-20,2024-10-31,1
C01671,Anonyme,Personne courante,Lubumbashi,6.08,1,2024-07-15,2024-07-15,0
C01671,Client_PC_01671,Personne courante,Lubumbashi,905.73,15,2022-08-31,2025-07-04,1
C01672,Anonyme,Personne courante,Kolwezi,13.96,2,2022-11-11,2024-01-13,0
C01672,Client_PC_01672,Personne courante,Lubumbashi,1225.75,10,2022-08-11,2024-09-20,1
C01673,Client_PC_01673,Personne courante,Lubumbashi,1239.74,16,2022-08-08,2025-03-17,1
C01674,Client_PC_01674,Personne courante,Lubumbashi,1474.7,15,2022-10-13,2025-03-07,1
C01675,Client_PC_01675,Personne courante,Lubumbashi,630.4,11,2022-08-20,2025-06-24,1
C01676,Client_PC_01676,Personne courante,Lubumbashi,1567.825,13,2022-09-01,2025-06-12,1
C01677,Anonyme,Personne courante,Kolwezi,20.8,1,2024-08-07,2024-08-07,0
C01677,Client_PC_01677,Personne courante,Lubumbashi,1316.2,10,2022-08-03,2024-08-28,1
C01678,Client_PC_01678,Personne courante,Lubumbashi,2160.605,16,2022-08-08,2025-05-25,1
C01679,Client_PC_01679,Personne courante,Lubumbashi,1821.35,20,2022-08-10,2025-07-04,1
C01680,Anonyme,Personne courante,Lubumbashi,4.2,1,2022-11-09,2022-11-09,0
C01680,Client_PC_01680,Personne courante,Lubumbashi,1148.55,10,2023-03-02,2025-06-13,1
C01681,Client_PC_01681,Personne courante,Lubumbashi,526.98,10,2022-09-24,2025-06-15,1
C01682,Client_PC_01682,Personne courante,Lubumbashi,1470.55,15,2022-08-20,2025-07-02,1
